,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferredOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromLastYear,OrderCount,DaySinceLastOrder,CashbackAmount
1218,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2.0,1,0.0,1,37.0,0.0
1219,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,2.0,1,0.0,4,51.0,0.0
1220,0,12,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,3,0,1.0,1,0.0,1,109.0,0.0
1221,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,4,170.0,0.0
1222,0,12,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,4,0,2.0,0,0.0,4,98.0,0.0
1223,0,12,Desktop,0,0,Installment,Female,0,1,Beauty & Fitness,5,0,5.0,0,0.0,6,172.0,0.0
1224,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,4.0,0,0.0,3,137.0,0.0
1225,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,1.0,0,0.0,1,138.0,0.0
1226,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2.0,0,0.0,5,99.0,0.0
1227,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,3,0,2.0,0,0.0,1,79.0,0.0
1228,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,105.0,0.0
1229,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,178.0,0.0
1230,0,12,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,4,0,1.0,0,0.0,1,55.0,0.0
1231,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,5.0,1,0.0,36,162.0,0.0
1232,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,1,0.0,1,148.0,0.0
1233,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,0.0,0,0.0,1,41.0,0.0
1234,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,1,104.0,0.0
1235,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,70.0,0.0
1236,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,71.0,0.0
1237,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,2,0,0.0,1,0.0,1,57.0,0.0
1238,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,4.0,0,0.0,3,167.0,0.0
1239,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,121.0,0.0
1240,0,12,Desktop,0,0,Installment,Female,0,1,Beauty & Fitness,2,0,1.0,0,0.0,2,65.0,0.0
1241,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,4,0,2.0,0,0.0,1,42.0,0.0
1242,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,3,109.0,0.0
1243,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,78.0,0.0
1244,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,2.0,1,0.0,2,119.0,0.0
1245,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,85.0,0.0
1246,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,154.0,0.0
1247,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,0,0.0,1,141.0,0.0
1248,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,3,0,2.0,0,0.0,11,64.0,0.0
1249,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,141.0,0.0
1250,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Others,3,0,1.0,0,0.0,1,71.0,0.0
1251,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,3,2,0.0,2,0.0,0,1.0,165.0
1252,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,1,0,2.0,1,0.0,2,165.0,0.0
1253,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,0,0.0,1,152.0,0.0
1254,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,2.0,0,0.0,1,173.0,0.0
1255,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,2.0,1,0.0,2,172.0,0.0
1256,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,28.0,0.0
1257,0,12,Desktop,0,0,Pay Now,Female,0,1,Others,3,0,1.0,1,0.0,1,64.0,0.0
1258,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,5,0,1.0,1,0.0,1,106.0,0.0
1259,0,12,Desktop,0,0,Mips,Male,0,1,Electronics,5,0,1.0,1,0.0,1,103.0,0.0
1260,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,43.0,0.0
1261,0,12,Desktop,0,0,Pay Now,Male,0,1,Electronics,1,0,1.0,1,0.0,1,80.0,0.0
1262,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,1,0.0,1,120.0,0.0
1263,0,12,Desktop,0,0,Installment,Female,0,1,Others,2,0,1.0,1,0.0,2,175.0,0.0
1264,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,114.0,0.0
1265,0,12,Desktop,0,0,Installment,Female,0,1,Others,4,0,2.0,0,0.0,1,150.0,0.0
1266,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,3.0,0,0.0,3,127.0,0.0
1267,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,1.0,1,0.0,2,133.0,0.0
1268,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,159.0,0.0
1269,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,1,0,3.0,0,0.0,2,81.0,0.0
1270,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,127.0,0.0
1271,0,12,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,2,0,1.0,1,0.0,1,79.0,0.0
1272,0,12,Desktop,0,0,Mips,Female,0,1,Others,5,0,1.0,1,0.0,1,97.0,0.0
1273,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,3,0,1.0,0,0.0,1,175.0,0.0
1274,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,1.0,1,0.0,2,85.0,0.0
1275,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,1,0,3.0,1,0.0,2,41.0,0.0
1276,0,12,Desktop,0,0,Mips,Female,0,1,Others,5,0,1.0,0,0.0,1,155.0,0.0
1277,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,5,0,1.0,1,0.0,1,35.0,0.0
1278,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,0.0,0,0.0,1,127.0,0.0
1279,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,116.0,0.0
1280,0,12,Desktop,0,0,Mips,Female,0,1,Electronics,1,0,1.0,0,0.0,1,171.0,0.0
1281,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,115.0,0.0
1282,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,1,0,4.0,1,0.0,14,68.0,0.0
1283,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,5,0,2.0,0,0.0,1,120.0,0.0
1284,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,160.0,0.0
1285,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,1.0,0,0.0,2,113.0,0.0
1286,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Others,3,0,1.0,0,0.0,1,36.0,0.0
1287,0,12,Desktop,0,0,Mips,Female,0,1,Electronics,3,0,1.0,0,0.0,1,139.0,0.0
1288,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,4,0,1.0,1,0.0,1,88.0,0.0
1289,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,1,92.0,0.0
1290,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,2.0,0,0.0,1,78.0,0.0
1291,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,105.0,0.0
1292,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,181.0,0.0
1293,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,1,0,5.0,1,0.0,16,124.0,0.0
1294,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,2,0,1.0,1,0.0,1,99.0,0.0
1295,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,3,0,1.0,0,0.0,2,181.0,0.0
1296,0,12,Desktop,0,0,Mips,Female,0,1,Electronics,1,0,1.0,1,0.0,1,73.0,0.0
1297,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,1,0,1.0,0,0.0,3,104.0,0.0
1298,0,12,Desktop,0,0,Mips,Female,0,1,Electronics,4,0,2.0,1,0.0,1,163.0,0.0
1299,0,12,Desktop,0,0,Installment,Female,0,1,Others,4,0,1.0,1,0.0,1,87.0,0.0
1300,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,2.0,1,0.0,4,151.0,0.0
1301,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,5,0,1.0,1,0.0,2,166.0,0.0
1302,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,1.0,0,0.0,1,120.0,0.0
1303,0,12,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,4,0,0.0,0,0.0,1,33.0,0.0
1304,0,12,Desktop,0,0,Pay Now,Female,0,1,Others,4,0,1.0,0,0.0,1,71.0,0.0
1305,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,1.0,0,0.0,7,136.0,0.0
1306,0,12,Desktop,0,0,Pay Now,Female,0,1,Others,2,0,1.0,1,0.0,1,113.0,0.0
1307,0,12,Desktop,0,0,Pay Now,Female,0,1,Others,2,0,1.0,0,0.0,1,140.0,0.0
1308,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,3,0,2.0,1,0.0,1,35.0,0.0
1309,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,0,0.0,2,150.0,0.0
1310,0,12,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,1.0,1,0.0,2,179.0,0.0
1311,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,2,0,1.0,0,0.0,1,138.0,0.0
1312,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,2.0,0,0.0,1,78.0,0.0
1313,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,1,0.0,2,134.0,0.0
1314,0,12,Desktop,0,0,Installment,Female,0,1,Beauty & Fitness,2,0,0.0,1,0.0,1,96.0,0.0
1315,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,3,0,0.0,0,0.0,2,117.0,0.0
1316,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,1,0,2.0,1,0.0,3,68.0,0.0
1317,0,12,Desktop,0,0,Mips,Female,0,1,Others,5,0,1.0,1,0.0,4,116.0,0.0
1318,0,12,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,3,0,0.0,0,0.0,1,36.0,0.0
1319,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,75.0,0.0
1320,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,1.0,0,0.0,1,125.0,0.0
1321,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,2.0,1,0.0,3,136.0,0.0
1322,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,126.0,0.0
1323,0,12,Desktop,0,0,Mips,Male,0,1,Home Appliances,1,0,1.0,1,0.0,2,75.0,0.0
1324,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,3.0,0,0.0,1,119.0,0.0
1325,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,1.0,1,0.0,6,91.0,0.0
1326,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,77.0,0.0
1327,0,12,Desktop,0,0,Installment,Female,0,1,Beauty & Fitness,3,0,1.0,0,0.0,4,40.0,0.0
1328,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,166.0,0.0
1329,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,82.0,0.0
1330,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,0.0,1,0.0,1,141.0,0.0
1331,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,3.0,1,0.0,1,113.0,0.0
1332,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,4,0,2.0,0,0.0,1,139.0,0.0
1333,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,0,0.0,1,170.0,0.0
1334,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,4,0,2.0,0,0.0,1,182.0,0.0
1335,0,12,Desktop,0,0,Installment,Female,0,1,Others,3,0,1.0,0,0.0,1,167.0,0.0
1336,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,1,0.0,1,106.0,0.0
1337,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,2,0,1.0,0,0.0,1,115.0,0.0
1338,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,1.0,1,0.0,2,113.0,0.0
1339,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,2.0,1,0.0,1,85.0,0.0
1340,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,0,0.0,2,147.0,0.0
1341,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,1.0,1,0.0,2,46.0,0.0
1342,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,2.0,1,0.0,1,42.0,0.0
1343,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,3,0,1.0,0,0.0,1,79.0,0.0
1344,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,2.0,0,0.0,1,62.0,0.0
1345,0,12,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,4,0,2.0,1,0.0,3,160.0,0.0
1346,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Beauty & Fitness,4,0,1.0,1,0.0,3,113.0,0.0
1347,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,1,0.0,9,64.0,0.0
1348,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,5.0,1,0.0,13,80.0,0.0
1349,0,12,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,3,0,0.0,1,0.0,1,36.0,0.0
1350,0,12,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,1,0,2.0,1,0.0,11,85.0,0.0
1351,0,12,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,5,0,1.0,0,0.0,3,57.0,0.0
1352,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1.0,1,0.0,2,71.0,0.0
1353,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,1.0,0,0.0,2,99.0,0.0
1354,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,2.0,0,0.0,7,95.0,0.0
1355,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,1,0,2.0,1,0.0,3,64.0,0.0
1356,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,3,0,2.0,0,0.0,1,122.0,0.0
1357,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,1.0,1,0.0,2,115.0,0.0
1358,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,5,0,1.0,0,0.0,2,50.0,0.0
1359,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,2.0,0,0.0,1,123.0,0.0
1360,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,2.0,0,0.0,9,119.0,0.0
1361,0,12,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,2,0,1.0,1,0.0,1,80.0,0.0
1362,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,2.0,1,0.0,1,101.0,0.0
1363,0,12,Desktop,0,0,Pay Now,Female,0,1,Others,2,0,2.0,0,0.0,2,148.0,0.0
1364,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,2.0,0,0.0,1,44.0,0.0
1365,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,92.0,0.0
1366,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,2,0,2.0,0,0.0,1,46.0,0.0
1367,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,5,0,2.0,1,0.0,3,103.0,0.0
1368,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2.0,0,0.0,1,108.0,0.0
1369,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Others,5,0,1.0,1,0.0,1,52.0,0.0
1370,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,2.0,1,0.0,5,117.0,0.0
1371,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,166.0,0.0
1372,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,1.0,1,0.0,2,169.0,0.0
1373,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,2.0,1,0.0,2,110.0,0.0
1374,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,1,0,1.0,1,0.0,1,121.0,0.0
1375,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,2.0,1,0.0,5,169.0,0.0
1376,0,12,Desktop,0,0,Mips,Female,0,1,Electronics,2,0,2.0,0,0.0,1,120.0,0.0
1377,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,0,0.0,1,73.0,0.0
1378,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,3.0,1,0.0,2,78.0,0.0
1379,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,54.0,0.0
1380,0,12,Desktop,0,0,Installment,Female,0,1,Beauty & Fitness,4,0,2.0,1,0.0,2,117.0,0.0
1381,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,2.0,1,0.0,7,159.0,0.0
1382,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,4,73.0,0.0
1383,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,2.0,1,0.0,2,74.0,0.0
1384,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,1.0,1,0.0,1,108.0,0.0
1385,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,1,0.0,2,119.0,0.0
1386,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,1.0,0,0.0,1,99.0,0.0
1387,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,2.0,1,0.0,4,29.0,0.0
1388,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,3.0,1,0.0,15,148.0,0.0
1389,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,2.0,0,0.0,1,109.0,0.0
1390,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,0.0,0,0.0,1,102.0,0.0
1391,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,168.0,0.0
1392,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,76.0,0.0
1393,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,2.0,1,0.0,1,108.0,0.0
1394,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,5,0,2.0,0,0.0,2,120.0,0.0
1395,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,2,118.0,0.0
1396,0,12,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,5,0,2.0,0,0.0,1,157.0,0.0
1397,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,85.0,0.0
1398,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,3.0,0,0.0,1,112.0,0.0
1399,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,2.0,1,0.0,5,106.0,0.0
1400,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,57.0,0.0
1401,0,12,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,4,0,1.0,1,0.0,1,163.0,0.0
1402,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,78.0,0.0
1403,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,1.0,0,0.0,1,131.0,0.0
1404,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,2.0,0,0.0,2,65.0,0.0
1405,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,2.0,1,0.0,1,180.0,0.0
1406,0,12,Desktop,0,0,Mips,Male,0,1,Home Appliances,2,0,1.0,0,0.0,1,36.0,0.0
1407,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,106.0,0.0
1408,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,1.0,0,0.0,1,49.0,0.0
1409,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,1,0,3.0,1,0.0,2,50.0,0.0
1410,0,12,Desktop,0,0,Pay Now,Female,0,1,Others,2,0,1.0,0,0.0,2,43.0,0.0
1411,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,2.0,0,0.0,2,173.0,0.0
1412,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,1,0,1.0,0,0.0,1,121.0,0.0
1413,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,5.0,0,0.0,6,164.0,0.0
1414,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,1.0,1,0.0,6,182.0,0.0
1415,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,2.0,0,0.0,2,71.0,0.0
1416,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,0,0.0,2,57.0,0.0
1417,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,55.0,0.0
1418,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,2.0,1,0.0,1,136.0,0.0
1419,0,12,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,2.0,1,0.0,1,86.0,0.0
1420,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,1,0.0,1,87.0,0.0
1421,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,1.0,1,0.0,2,139.0,0.0
1422,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,4,0,2.0,1,0.0,3,57.0,0.0
1423,0,12,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,1.0,1,0.0,2,143.0,0.0
1424,0,12,Desktop,0,0,Pay Now,Female,0,1,Beauty & Fitness,2,0,1.0,1,0.0,1,78.0,0.0
1425,0,12,Desktop,0,0,Installment,Female,0,1,Others,1,0,1.0,0,0.0,2,148.0,0.0
1426,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,1.0,0,0.0,1,38.0,0.0
1427,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,28.0,0.0
1428,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,2.0,1,0.0,1,41.0,0.0
1429,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,85.0,0.0
1430,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,158.0,0.0
1431,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,117.0,0.0
1432,0,12,Desktop,0,0,Installment,Male,0,1,Home Appliances,5,0,1.0,0,0.0,5,43.0,0.0
1433,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,3,0,1.0,0,0.0,2,175.0,0.0
1434,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,144.0,0.0
1435,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,3,0,2.0,0,0.0,1,94.0,0.0
1436,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,4,0,1.0,1,0.0,1,130.0,0.0
1437,0,12,Desktop,0,0,Installment,Female,0,1,Others,5,0,1.0,1,0.0,1,89.0,0.0
1438,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,1.0,0,0.0,2,123.0,0.0
1439,0,12,Desktop,0,0,Installment,Female,0,1,Beauty & Fitness,3,0,1.0,1,0.0,1,151.0,0.0
1440,0,12,Desktop,0,0,Mips,Female,0,1,Others,1,0,1.0,0,0.0,7,33.0,0.0
1441,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,2.0,1,0.0,1,43.0,0.0
1442,0,12,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,1,180.0,0.0
1443,0,12,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,115.0,0.0
1444,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,159.0,0.0
1445,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,0,0.0,3,74.0,0.0
1446,0,12,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,4,0,3.0,1,0.0,5,113.0,0.0
1447,0,12,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,173.0,0.0
1448,0,12,Desktop,0,0,Installment,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,127.0,0.0
1449,0,12,Desktop,0,0,Mips,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,170.0,0.0
1450,0,12,Desktop,0,0,Pay Now,Female,0,1,Electronics,2,0,2.0,1,0.0,2,62.0,0.0
1451,0,12,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,2,0,2.0,0,0.0,2,79.0,0.0
